poll_notice_stage_id,feed_id,source_id,source_name,source_page_url,notice_url,link_text,detected_at,http_status,content_type,page_title,match_reason,candidate_level_values_extracted,review_decision,review_notes,triage_label,triage_reason,review_priority,suggested_metadata_scope,ready_for_canonical_metadata
poll_notice_stage_c0f39e7a7207799f,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2011,10027 Pres RN IPSOS BVA Lopinion 4 decembre,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,candidate_or_field_context_notice,"Visible notice text mentions candidates, party field, primary, RN, right/centre-right, or presidential field context.",medium,polling_context_or_metadata_candidate,review_required
poll_notice_stage_76ee4b199905123a,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2026,10035 Pres VERIAN Lhemicycle 12 decembre,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_3dfdf61fddcb4b47,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2035,10049 Pres potentiel vote RN CLUSTER 17 Marianne 14 janvier,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,likely_presidential_voting_intention_notice,"Visible notice text suggests vote intention, electoral survey, round scenario, or comparable presidential-election polling metadata.",high,polls_metadata_candidate,review_required
poll_notice_stage_e48413e4f0645f44,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2055,10067 Pres RN ODOXA 5 fevrier,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,candidate_or_field_context_notice,"Visible notice text mentions candidates, party field, primary, RN, right/centre-right, or presidential field context.",medium,polling_context_or_metadata_candidate,review_required
poll_notice_stage_e362c5d751a2ac5e,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2064,10076 Pres Primaire droite IFOP JDD 14 fevrier,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,candidate_or_field_context_notice,"Visible notice text mentions candidates, party field, primary, RN, right/centre-right, or presidential field context.",medium,polling_context_or_metadata_candidate,review_required
poll_notice_stage_e1097f84980aec30,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2110,10118 Pres IFOP Le Figaro 4 mars,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_30234c47a340be4b,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2143,10141 Pres vote LGBT IFOP Tetu 9 mars,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_4fe351660fb2f0a2,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2165,10165 Pres TOLUNA HARRIS INTERACTIVE 22 mars,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_07f7a662dae37481,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2166,10166 Pres ELABE 28 mars,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_9d9c9583655843be,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2167,10167 Pres ODOXA 31 mars,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_c846a56414dcac91,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2169,10168 Pres Enquete electorale IPSOS BVA Le Monde 13 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,likely_presidential_voting_intention_notice,"Visible notice text suggests vote intention, electoral survey, round scenario, or comparable presidential-election polling metadata.",high,polls_metadata_candidate,review_required
poll_notice_stage_0fb81e271b85bb45,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2170,10169 Pres Les Français et le président ideal ELABE 18 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_94dac4a4fb504143,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2171,10170 Pres popularité E Macron S Lecornu IFOP Lopinion 19 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_314101c64c9caaea,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2172,10171 Pres Tbd personnalites politiques IFOP Paris Match 21 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_2a15da5064de4113,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2173,10173 Pres Attal Retailleau ODOXA Le Figaro 23 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,candidate_or_field_context_notice,"Visible notice text mentions candidates, party field, primary, RN, right/centre-right, or presidential field context.",medium,polling_context_or_metadata_candidate,review_required
poll_notice_stage_4658c9772c3377ac,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2174,10172 Pres Indices popularite PR PM CSA JDD 25 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_0420fb8e1329d5e5,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2175,10175 Pres Femme Elysee OPINIONWAY Challenges 22 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_aa92792610103268,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2177,10176 Pres Barometre ODOXA 28 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_6cc98070fb901dcd,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2178,10177 Pres Barometre VERIAN Figaro Mag 29 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_0ac09526b1cea007,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2179,10178 Pres Observatoire IPSOS BVA RTL 30 avril,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_a6e642b0066da283,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2180,10179 Pres barometre ambition vague 4 IFOP Le Figaro 3 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_19ef619cf1a81589,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2181,10180 Pres TOLUNA HARRIS INTERACTIVE RTL 4 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_173ebc16e959779a,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2182,10182 Pres Baromètre stature VERIAN Le Figaro Magazine 6 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_7d1a3fb0d1b8b9b4,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2183,10181 Pres Barometre des personnalites CLUSTER17 Le Point 6 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_f9c7325d5c4fdb3f,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2184,10183 Pres Observatoire politique ELABE 6 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_f9c3e98207d5792a,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2185,10184 Pres prix des carburants ELABE 7 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_1168f6b2d5921d4c,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2186,10185 Pres Barometre politique mai YOUGOV Huffpost 7 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_4d74214540ceb84c,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2188,10186 Pres barometre politique IPSOS BVA La Tribune dimanche 9 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_195bd05367067dae,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2189,10187 Pres TBD personnalités IFOP Paris Match 19 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_74362714641e3da5,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2190,10188 Pres Popularité S. Lecornu ODOXA Le Figaro 21 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_feaa14361874c340,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2192,10190 Pres popularite E Macron S Lecornu IFOP LOpinion 26 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_3226849255049c8c,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2193,10192 Pres TOLUNA HARRIS INTERACTIVE 29 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_5a175b87a8b5aeb2,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2194,10193 Pres IFOP Le Figaro 29 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_4c6be33f4971afcb,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2196,10194 Pres Barometre confiance politique THI 29 mai,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_faf45f2d1b85d0cf,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2197,10195 Pres IPSOS BVA Le Parisien 1er juin,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,needs_manual_review,"Presidential-looking notice, but text is not specific enough for automatic classification.",medium,manual_review,review_required
poll_notice_stage_5a8ce7ed858c11ba,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2198,10196 Pres Barometre politique VERIAN Figaro Magazine 3 juin,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
poll_notice_stage_7cf2d90a457cdefc,feed_commission_sondages_notices,src_commission_sondages,Commission des sondages,https://www.commission-des-sondages.fr/notices/medias/fichiers/bytag/14/2027-Presidentielle,https://www.commission-des-sondages.fr/notices/medias/fichiers/add/2199,10197 Pres Violences post victoire PSG ELABE 3 juin,2026-06-29T04:30:21Z,200,text/html; charset=UTF-8,"Commission des sondages (contrôle, interdiction, publication)",commission_notice_file_path|presidential_link_text|source_page_2027_presidentielle_tag,false,pending,Staged poll-notice discovery only. No candidate-level values extracted.,political_barometer_context_notice,"Visible notice text suggests political barometer, popularity, confidence, or public-opinion context rather than direct voting intention.",low,polling_context_only,false
